customer_id,segment,recency_days,frequency,monetary_value,support_ticket_count,return_rate,category_diversity,discount_usage_rate,engagement_score,churn_label,tenure_days,plan_type
C00636,Discount-Sensitive,359,1,106.73,0,0.0,1.0,1.0,100.0,1,418,Trial
C02821,Discount-Sensitive,357,2,119.17,1,0.0,1.0,1.0,80.0,1,540,Trial
C01462,Discount-Sensitive,468,3,327.71000000000004,0,0.0,2.0,0.6666666666666666,100.0,0,503,Premium
C00631,Discount-Sensitive,457,4,540.8499999999999,2,0.0,2.0,0.75,90.0,0,513,Premium
C00508,Discount-Sensitive,680,3,144.88,1,0.3333333333333333,2.0,0.6666666666666666,95.0,0,821,Premium
C00510,Discount-Sensitive,285,3,294.51,0,0.0,3.0,0.6666666666666666,100.0,0,382,Basic
C02756,Discount-Sensitive,184,2,147.82,0,0.0,2.0,1.0,100.0,1,273,Premium
C03967,Discount-Sensitive,671,5,517.17,0,0.0,4.0,0.6,100.0,0,713,Basic
C02041,Discount-Sensitive,637,5,469.05,0,0.0,3.0,0.8,100.0,0,737,Premium
C00516,Discount-Sensitive,417,3,173.32,0,0.3333333333333333,2.0,0.6666666666666666,100.0,0,453,Premium
C00517,Discount-Sensitive,291,1,66.62,2,0.0,1.0,1.0,90.0,1,348,Trial
C03331,Discount-Sensitive,546,1,173.27,2,0.0,1.0,1.0,80.0,1,603,Premium
C04688,Discount-Sensitive,507,1,104.11,2,0.0,1.0,1.0,80.0,1,636,Basic
C04675,Discount-Sensitive,623,1,115.57,1,0.0,1.0,1.0,95.0,1,801,Premium
C02648,Discount-Sensitive,547,3,222.07999999999998,1,0.0,2.0,1.0,80.0,0,622,Trial
C03403,Discount-Sensitive,565,1,46.62,0,0.0,1.0,1.0,100.0,0,759,Basic
C00808,Discount-Sensitive,125,1,102.91,2,0.0,1.0,1.0,90.0,1,158,Premium
C00222,Discount-Sensitive,649,3,283.53,0,0.0,3.0,0.6666666666666666,100.0,0,767,Premium
C00225,Discount-Sensitive,168,1,47.67,1,0.0,1.0,1.0,95.0,1,363,Trial
C01325,Discount-Sensitive,629,2,226.33999999999997,2,0.0,2.0,1.0,80.0,1,705,Premium
C04460,Discount-Sensitive,607,1,118.92,0,0.0,1.0,1.0,100.0,1,621,Basic
C02116,Discount-Sensitive,658,8,835.88,2,0.0,4.0,0.75,80.0,1,816,Basic
C03207,Discount-Sensitive,544,1,60.24,1,0.0,1.0,1.0,95.0,0,577,Basic
C01838,Discount-Sensitive,483,3,292.09,2,0.0,3.0,0.6666666666666666,90.0,0,647,Trial
C00973,Discount-Sensitive,272,2,192.06,1,0.0,2.0,1.0,80.0,0,289,Premium
C04874,Discount-Sensitive,627,4,214.65,0,0.0,3.0,0.75,100.0,0,672,Basic
C04871,Discount-Sensitive,498,1,72.75,1,0.0,1.0,1.0,80.0,1,555,Premium
C00995,Discount-Sensitive,265,1,147.59,0,0.0,1.0,1.0,100.0,0,270,Basic
C01598,Discount-Sensitive,176,1,296.18,2,0.0,1.0,1.0,80.0,1,440,Basic
C02246,Discount-Sensitive,400,2,234.17999999999998,1,0.0,2.0,1.0,95.0,1,639,Trial
C00960,Discount-Sensitive,515,1,72.4,2,0.0,1.0,1.0,80.0,1,554,Basic
C03461,Discount-Sensitive,514,1,92.75,2,0.0,1.0,1.0,80.0,1,659,Premium
C00253,Discount-Sensitive,614,5,298.90000000000003,1,0.2,4.0,0.6,95.0,0,824,Premium
C00255,Discount-Sensitive,421,3,400.45,1,0.0,2.0,0.6666666666666666,80.0,0,461,Basic
C01830,Discount-Sensitive,127,2,293.77,0,0.0,2.0,1.0,100.0,0,241,Basic
C03222,Discount-Sensitive,552,4,360.86,0,0.0,3.0,0.75,100.0,0,724,Basic
C00942,Discount-Sensitive,499,1,80.05,1,0.0,1.0,1.0,95.0,1,615,Basic
C04031,Discount-Sensitive,629,4,448.48,2,0.0,3.0,0.75,90.0,0,833,Basic
C00271,Discount-Sensitive,0,3,216.75,1,0.0,2.0,0.6666666666666666,80.0,0,154,Premium
C00962,Discount-Sensitive,340,2,118.23,1,0.5,1.0,1.0,95.0,0,607,Premium
C00997,Discount-Sensitive,0,1,34.17,1,0.0,1.0,1.0,80.0,1,165,Basic
C04451,Discount-Sensitive,421,1,72.17,2,0.0,1.0,1.0,90.0,1,467,Basic
C03724,Discount-Sensitive,388,1,64.23,2,0.0,1.0,1.0,90.0,1,434,Premium
C03508,Discount-Sensitive,282,2,155.54,0,0.5,1.0,1.0,100.0,1,444,Trial
C00170,Discount-Sensitive,497,1,189.92,2,0.0,1.0,1.0,90.0,1,510,Trial
C04406,Discount-Sensitive,296,1,56.56,2,0.0,1.0,1.0,90.0,1,298,Basic
C01062,Discount-Sensitive,205,2,173.26999999999998,0,0.0,2.0,1.0,100.0,1,236,Basic
C01564,Discount-Sensitive,312,1,73.38,2,0.0,1.0,1.0,90.0,1,358,Trial
C03504,Discount-Sensitive,526,5,323.41,1,0.0,4.0,0.6,95.0,0,688,Premium
C02484,Discount-Sensitive,590,5,531.1800000000001,0,0.0,3.0,0.6,100.0,0,631,Premium
C00176,Discount-Sensitive,524,1,76.96,1,0.0,1.0,1.0,95.0,1,525,Trial
C04902,Discount-Sensitive,621,1,68.94,0,0.0,1.0,1.0,100.0,1,654,Premium
C01316,Discount-Sensitive,640,2,140.62,0,0.0,2.0,1.0,100.0,1,829,Basic
C04077,Discount-Sensitive,502,3,135.95,0,0.3333333333333333,2.0,0.6666666666666666,100.0,0,552,Premium
C01573,Discount-Sensitive,234,2,257.28,0,0.0,2.0,1.0,100.0,1,305,Basic
C01034,Discount-Sensitive,232,1,157.09,1,0.0,1.0,1.0,80.0,1,423,Premium
C04421,Discount-Sensitive,335,1,134.77,1,0.0,1.0,1.0,95.0,0,436,Basic
C03009,Discount-Sensitive,504,2,214.05,0,0.0,1.0,1.0,100.0,0,602,Premium
C03195,Discount-Sensitive,175,1,51.2,0,0.0,1.0,1.0,100.0,0,261,Basic
C01025,Discount-Sensitive,609,4,326.46,0,0.0,2.0,0.75,100.0,0,806,Trial
C01024,Discount-Sensitive,462,2,134.16,1,0.0,2.0,1.0,95.0,1,570,Trial
C01022,Discount-Sensitive,501,1,42.56,1,0.0,1.0,1.0,95.0,1,531,Basic
C02505,Discount-Sensitive,338,1,43.24,0,0.0,1.0,1.0,100.0,0,378,Basic
C04071,Discount-Sensitive,345,1,170.0,0,0.0,1.0,1.0,100.0,1,450,Basic
C00203,Discount-Sensitive,243,2,323.46000000000004,1,0.0,1.0,1.0,95.0,1,380,Basic
C01847,Discount-Sensitive,448,1,100.33,1,0.0,1.0,1.0,95.0,0,477,Premium
C00272,Discount-Sensitive,553,3,536.64,1,0.0,3.0,0.6666666666666666,95.0,1,577,Premium
C01980,Discount-Sensitive,545,3,256.71,2,0.0,2.0,0.6666666666666666,90.0,1,577,Trial
C04864,Discount-Sensitive,678,1,117.35,1,0.0,1.0,1.0,95.0,1,1003,Basic
C00348,Discount-Sensitive,0,1,0.0,2,1.0,0.0,1.0,90.0,1,195,Basic
C01634,Discount-Sensitive,380,2,183.14999999999998,1,0.0,2.0,1.0,95.0,1,476,Basic
C03425,Discount-Sensitive,676,1,37.65,0,0.0,1.0,1.0,100.0,1,681,Trial
C01636,Discount-Sensitive,176,1,139.81,0,0.0,1.0,1.0,100.0,0,200,Basic
C03809,Discount-Sensitive,434,1,0.0,2,1.0,0.0,1.0,80.0,1,449,Trial
C04858,Discount-Sensitive,306,1,127.18,1,0.0,1.0,1.0,95.0,0,433,Basic
C03423,Discount-Sensitive,57,1,88.34,1,0.0,1.0,1.0,80.0,1,145,Basic
C01341,Discount-Sensitive,563,1,65.31,0,0.0,1.0,1.0,100.0,1,803,Basic
C02626,Discount-Sensitive,48,1,45.56,2,0.0,1.0,1.0,80.0,1,144,Basic
C00351,Discount-Sensitive,204,3,418.76,0,0.0,3.0,0.6666666666666666,100.0,0,486,Premium
C00837,Discount-Sensitive,457,2,132.16,0,0.0,1.0,1.0,100.0,0,612,Premium
C00354,Discount-Sensitive,195,1,85.65,1,0.0,1.0,1.0,95.0,1,195,Trial
C04566,Discount-Sensitive,288,1,44.63,0,0.0,1.0,1.0,100.0,1,370,Basic
C01643,Discount-Sensitive,550,1,156.49,0,0.0,1.0,1.0,100.0,0,589,Trial
C02289,Discount-Sensitive,131,1,164.73,2,0.0,1.0,1.0,80.0,1,293,Basic
C01801,Discount-Sensitive,249,2,69.28,0,0.5,1.0,1.0,100.0,0,321,Basic
C04032,Discount-Sensitive,475,3,425.03000000000003,1,0.0,3.0,0.6666666666666666,95.0,0,516,Basic
C00359,Discount-Sensitive,27,1,45.42,0,0.0,1.0,1.0,100.0,0,135,Premium
C02637,Discount-Sensitive,424,2,135.26,1,0.0,2.0,1.0,95.0,0,427,Basic
C04572,Discount-Sensitive,518,1,42.95,1,0.0,1.0,1.0,80.0,1,670,Trial
C00813,Discount-Sensitive,643,4,434.58,0,0.0,2.0,0.75,100.0,0,689,Premium
C01649,Discount-Sensitive,75,1,64.83,0,0.0,1.0,1.0,100.0,0,151,Premium
C02611,Discount-Sensitive,449,2,175.66,1,0.0,2.0,1.0,95.0,0,460,Basic
C03690,Discount-Sensitive,550,3,281.24,0,0.0,3.0,0.6666666666666666,100.0,1,735,Trial
C03652,Discount-Sensitive,347,1,62.84,0,0.0,1.0,1.0,100.0,1,445,Basic
C00293,Discount-Sensitive,485,3,403.33,0,0.0,2.0,0.6666666666666666,100.0,0,518,Trial
C03448,Discount-Sensitive,160,1,228.96,0,0.0,1.0,1.0,100.0,1,409,Basic
C04849,Discount-Sensitive,601,5,333.18,0,0.0,3.0,0.6,100.0,0,679,Premium
C03411,Discount-Sensitive,565,3,390.04,0,0.0,2.0,0.6666666666666666,100.0,0,1069,Premium
C04847,Discount-Sensitive,651,3,309.58,0,0.0,2.0,0.6666666666666666,100.0,0,695,Basic
C00311,Discount-Sensitive,526,2,213.61,0,0.0,1.0,1.0,100.0,0,550,Basic
C00314,Discount-Sensitive,481,2,218.79000000000002,1,0.0,1.0,1.0,80.0,0,702,Basic
C03439,Discount-Sensitive,128,1,52.34,2,0.0,1.0,1.0,80.0,1,682,Basic
C04526,Discount-Sensitive,545,1,381.44,0,0.0,1.0,1.0,100.0,1,585,Basic
C02602,Discount-Sensitive,267,2,170.82,1,0.0,1.0,1.0,95.0,0,385,Basic
C03812,Discount-Sensitive,343,1,75.16,0,0.0,1.0,1.0,100.0,0,375,Basic
C03247,Discount-Sensitive,205,2,164.79,1,0.0,2.0,1.0,80.0,1,452,Basic
C03248,Discount-Sensitive,510,1,83.07,1,0.0,1.0,1.0,95.0,1,577,Trial
C00337,Discount-Sensitive,402,1,0.0,1,1.0,0.0,1.0,95.0,0,410,Basic
C04824,Discount-Sensitive,602,3,203.68,2,0.0,2.0,0.6666666666666666,80.0,0,749,Basic
C01472,Discount-Sensitive,653,4,403.07,1,0.0,3.0,0.75,80.0,0,818,Premium
C04549,Discount-Sensitive,674,1,45.68,0,0.0,1.0,1.0,100.0,1,893,Premium
C02099,Discount-Sensitive,462,3,252.83,2,0.0,3.0,1.0,90.0,0,614,Basic
C00360,Discount-Sensitive,586,5,531.07,0,0.0,2.0,0.6,100.0,0,717,Basic
C02219,Dormant,1041,1,142.88,2,0.0,1.0,0.0,90.0,1,1079,Premium
C02191,Dormant,1149,3,311.06,0,0.0,2.0,0.3333333333333333,100.0,0,1217,Premium
C02193,Dormant,910,1,163.76,1,0.0,1.0,1.0,80.0,1,1066,Basic
C03669,Dormant,722,4,471.53,2,0.25,3.0,0.0,80.0,0,861,Basic
C02188,Dormant,1103,2,194.57,0,0.0,2.0,1.0,100.0,0,1115,Trial
C03676,Dormant,742,4,496.57,1,0.0,3.0,0.5,80.0,0,772,Basic
C02190,Dormant,791,9,506.05,1,0.2222222222222222,5.0,0.3333333333333333,80.0,0,1118,Basic
C02223,Dormant,1142,1,137.2,0,0.0,1.0,1.0,100.0,1,1199,Basic
C03688,Dormant,1031,7,559.5799999999999,1,0.14285714285714285,4.0,0.5714285714285714,95.0,0,1138,Basic
C03679,Dormant,764,1,66.14,1,0.0,1.0,0.0,80.0,0,778,Basic
C02218,Dormant,774,1,126.64,1,0.0,1.0,1.0,95.0,1,876,Basic
C02207,Dormant,1128,2,141.61,1,0.0,2.0,0.0,95.0,0,1164,Basic
C03671,Dormant,1141,9,979.27,0,0.0,5.0,0.5555555555555556,100.0,0,1252,Premium
C02203,Dormant,1230,2,146.11,2,0.0,2.0,1.0,80.0,1,1258,Trial
C03678,Dormant,806,4,524.06,0,0.0,3.0,0.5,100.0,0,852,Premium
C02068,Dormant,859,1,38.93,2,0.0,1.0,1.0,90.0,1,903,Basic
C03696,Dormant,1023,1,159.91,1,0.0,1.0,0.0,80.0,1,1083,Premium
C03785,Dormant,983,4,377.28000000000003,1,0.0,4.0,0.5,95.0,0,1216,Basic
C03789,Dormant,1035,2,124.52000000000001,1,0.0,2.0,0.5,80.0,1,1121,Trial
C02009,Dormant,916,12,1319.55,1,0.0,6.0,0.25,80.0,0,1045,Premium
C03798,Dormant,909,1,64.34,0,0.0,1.0,0.0,100.0,1,937,Trial
C03799,Dormant,964,1,102.55,2,0.0,1.0,0.0,80.0,1,1073,Premium
C03801,Dormant,733,3,338.04,2,0.0,2.0,0.3333333333333333,80.0,0,885,Premium
C03783,Dormant,1012,3,337.81,0,0.0,2.0,1.0,100.0,0,1082,Premium
C02002,Dormant,932,1,45.45,2,0.0,1.0,0.0,90.0,1,1148,Basic
C03804,Dormant,705,1,92.46,2,0.0,1.0,1.0,80.0,1,743,Basic
C03807,Dormant,801,2,66.94,0,0.5,1.0,0.5,100.0,0,872,Basic
C01998,Dormant,1060,5,611.36,1,0.0,4.0,0.4,95.0,0,1260,Basic
C01997,Dormant,888,1,96.02,2,0.0,1.0,0.0,90.0,1,1085,Premium
C01996,Dormant,806,3,373.4,2,0.0,2.0,1.0,80.0,0,1172,Premium
C01992,Dormant,1076,4,568.19,2,0.0,3.0,0.25,80.0,0,1256,Premium
C02001,Dormant,797,3,194.28,1,0.0,3.0,0.0,80.0,0,852,Trial
C03813,Dormant,1120,3,516.97,0,0.0,2.0,0.0,100.0,0,1221,Basic
C02016,Dormant,970,5,443.87,1,0.0,5.0,0.4,80.0,0,1077,Basic
C02018,Dormant,1095,2,168.96,2,0.0,2.0,0.0,90.0,1,1198,Basic
C02037,Dormant,847,4,796.62,0,0.0,3.0,0.25,100.0,0,911,Basic
C02036,Dormant,998,6,620.99,0,0.0,3.0,0.3333333333333333,100.0,0,1045,Premium
C02034,Dormant,1094,2,91.86,0,0.0,2.0,0.0,100.0,0,1129,Basic
C03770,Dormant,738,8,530.81,0,0.125,5.0,0.375,100.0,0,882,Trial
C02031,Dormant,780,5,675.9,1,0.0,4.0,0.4,95.0,0,869,Trial
C02030,Dormant,1134,7,506.2,0,0.0,2.0,0.2857142857142857,100.0,0,1234,Basic
C03782,Dormant,962,1,57.63,0,0.0,1.0,0.0,100.0,1,1038,Basic
C02029,Dormant,1089,4,302.51,1,0.0,3.0,0.75,95.0,1,1190,Premium
C02026,Dormant,1159,1,93.14,1,0.0,1.0,1.0,95.0,1,1176,Basic
C03774,Dormant,904,1,76.96,1,0.0,1.0,0.0,95.0,1,906,Trial
C02024,Dormant,747,1,42.54,0,0.0,1.0,0.0,100.0,1,828,Basic
C03779,Dormant,846,4,475.14000000000004,1,0.0,3.0,0.25,95.0,0,893,Basic
C02021,Dormant,770,2,297.5,0,0.0,2.0,0.0,100.0,0,810,Premium
C03780,Dormant,1189,4,369.99,0,0.0,3.0,0.25,100.0,0,1215,Premium
C03773,Dormant,712,3,266.15,1,0.3333333333333333,2.0,0.6666666666666666,95.0,1,881,Trial
C03814,Dormant,773,6,384.94,0,0.0,5.0,0.5,100.0,0,911,Basic
C01984,Dormant,1041,4,321.79999999999995,0,0.0,2.0,0.75,100.0,0,1094,Premium
C01983,Dormant,870,4,426.96,1,0.0,3.0,0.75,95.0,1,969,Basic
C03829,Dormant,772,2,192.61,1,0.0,2.0,0.5,80.0,1,819,Trial
C01949,Dormant,1077,3,312.69,1,0.3333333333333333,2.0,0.3333333333333333,95.0,1,1153,Premium
C01945,Dormant,1137,1,54.24,1,0.0,1.0,0.0,95.0,1,1176,Trial
C03832,Dormant,841,5,559.47,1,0.0,4.0,0.2,95.0,0,926,Basic
C03833,Dormant,885,3,345.57,0,0.0,3.0,0.3333333333333333,100.0,1,1024,Basic
C01939,Dormant,926,4,349.69,1,0.0,3.0,0.25,80.0,0,1014,Basic
C01955,Dormant,1023,4,334.82,0,0.0,3.0,0.5,100.0,0,1122,Basic
C01937,Dormant,1035,1,74.67,0,0.0,1.0,0.0,100.0,0,1087,Basic
C01934,Dormant,980,4,420.46,1,0.0,2.0,0.5,95.0,0,1194,Basic
C01932,Dormant,757,4,396.49,0,0.0,4.0,0.0,100.0,0,820,Basic
C01929,Dormant,867,3,366.01,0,0.0,3.0,0.3333333333333333,100.0,0,895,Basic
C01927,Dormant,792,3,213.38,0,0.0,2.0,0.3333333333333333,100.0,0,932,Premium
C03845,Dormant,1068,2,102.9,2,0.0,2.0,1.0,90.0,1,1111,Trial
C03846,Dormant,696,3,231.22,0,0.0,2.0,0.0,100.0,0,815,Basic
C01936,Dormant,1033,5,322.37,0,0.2,3.0,0.8,100.0,0,1128,Basic
C01956,Dormant,921,3,482.64,0,0.0,2.0,0.6666666666666666,100.0,0,1185,Premium
C03823,Dormant,865,5,380.74,1,0.0,4.0,0.6,95.0,0,978,Basic
C01961,Dormant,881,2,130.01,1,0.5,1.0,1.0,80.0,0,891,Premium
C03816,Dormant,959,2,389.19000000000005,0,0.0,2.0,0.0,100.0,0,1173,Premium
C01981,Dormant,868,1,94.05,1,0.0,1.0,1.0,95.0,1,882,Trial
C01979,Dormant,719,1,263.06,1,0.0,1.0,0.0,80.0,1,780,Basic
C01977,Dormant,753,7,496.31,0,0.0,5.0,0.2857142857142857,100.0,0,812,Basic
C01976,Dormant,1031,5,713.05,1,0.0,4.0,0.4,80.0,0,1113,Basic
C03817,Dormant,1070,5,495.70000000000005,0,0.0,3.0,0.2,100.0,0,1200,Basic
C01974,Dormant,929,7,559.12,0,0.0,3.0,0.42857142857142855,100.0,0,1104,Basic
C01973,Dormant,798,4,306.03000000000003,1,0.0,3.0,0.5,95.0,0,939,Basic
C03818,Dormant,855,7,461.18,0,0.0,5.0,0.2857142857142857,100.0,0,1047,Basic
C01971,Dormant,950,1,183.13,2,0.0,1.0,0.0,90.0,1,1035,Basic
C01970,Dormant,860,6,469.1,0,0.0,3.0,0.6666666666666666,100.0,0,1064,Trial
C03819,Dormant,744,5,447.58,0,0.2,2.0,0.2,100.0,0,946,Premium
C01968,Dormant,1178,1,110.89,2,0.0,1.0,1.0,90.0,1,1212,Trial
C03822,Dormant,1053,3,395.54999999999995,0,0.0,3.0,0.6666666666666666,100.0,0,1250,Basic
C01962,Dormant,709,4,482.01,0,0.0,2.0,0.25,100.0,0,872,Premium
C02038,Dormant,738,5,437.01,0,0.0,3.0,0.2,100.0,0,841,Basic
C02039,Dormant,731,2,200.12,2,0.0,2.0,0.5,80.0,1,878,Premium
C02042,Dormant,686,2,356.65999999999997,0,0.0,2.0,0.5,100.0,0,714,Basic
C02045,Dormant,872,4,407.61,0,0.0,4.0,0.0,100.0,0,927,Basic
C03716,Dormant,889,1,232.58,1,0.0,1.0,0.0,80.0,1,954,Basic
C03717,Dormant,1203,1,92.27,1,0.0,1.0,1.0,95.0,0,1274,Premium
C03718,Dormant,1043,1,102.67,2,0.0,1.0,0.0,90.0,1,1071,Basic
C03719,Dormant,1156,2,214.01999999999998,0,0.0,2.0,0.0,100.0,1,1237,Basic
C03720,Dormant,1139,5,496.1,0,0.0,4.0,0.0,100.0,0,1218,Basic
C02131,Dormant,980,4,518.76,0,0.0,2.0,0.75,100.0,0,1148,Basic
C02138,Dormant,974,1,136.71,1,0.0,1.0,0.0,80.0,1,975,Trial
C02130,Dormant,732,2,242.99,1,0.0,2.0,1.0,80.0,1,915,Basic
C02126,Dormant,1098,5,525.97,1,0.2,3.0,0.0,80.0,0,1169,Premium
C02124,Dormant,822,1,11.26,1,0.0,1.0,0.0,80.0,1,864,Basic
C02123,Dormant,1140,3,360.08,0,0.0,3.0,0.3333333333333333,100.0,0,1254,Trial
C02122,Dormant,1083,1,108.14,1,0.0,1.0,0.0,95.0,1,1258,Trial
C02117,Dormant,690,5,465.98,0,0.0,5.0,0.2,100.0,0,999,Basic
C02114,Dormant,928,6,531.5799999999999,1,0.0,2.0,0.5,80.0,0,1189,Premium
C02129,Dormant,982,3,235.79000000000002,0,0.0,2.0,0.3333333333333333,100.0,0,1141,Basic
C02139,Dormant,984,7,749.31,0,0.0,4.0,0.2857142857142857,100.0,0,1046,Trial
C03714,Dormant,983,3,387.27,0,0.0,2.0,0.3333333333333333,100.0,0,1056,Trial
C02143,Dormant,884,5,542.39,0,0.0,4.0,0.2,100.0,0,1165,Premium
C02176,Dormant,771,7,538.25,0,0.0,4.0,0.5714285714285714,100.0,0,1004,Basic
C02172,Dormant,999,6,672.75,2,0.0,4.0,0.6666666666666666,90.0,0,1089,Premium
C02170,Dormant,1018,4,582.74,2,0.0,4.0,0.5,80.0,0,1239,Basic
C02169,Dormant,976,3,162.4,0,0.0,2.0,0.3333333333333333,100.0,0,1075,Premium
C02168,Dormant,805,4,391.59000000000003,0,0.0,2.0,0.25,100.0,0,872,Premium
C03701,Dormant,845,4,299.26,0,0.0,2.0,0.25,100.0,0,1092,Premium
C02165,Dormant,1018,3,287.14,0,0.0,3.0,0.0,100.0,0,1050,Basic
C03702,Dormant,876,3,142.32999999999998,0,0.3333333333333333,1.0,0.6666666666666666,100.0,0,985,Basic
C02161,Dormant,1027,6,610.56,0,0.0,4.0,0.16666666666666666,100.0,0,1145,Basic
C03704,Dormant,1080,3,299.0,1,0.0,2.0,0.3333333333333333,95.0,0,1161,Premium
C03708,Dormant,1019,4,376.58,1,0.0,3.0,0.0,95.0,0,1195,Premium
C02153,Dormant,983,5,310.98,0,0.0,4.0,0.6,100.0,0,1068,Basic
C03710,Dormant,858,1,41.6,1,0.0,1.0,0.0,95.0,1,944,Trial
C02150,Dormant,900,2,173.18,0,0.0,2.0,0.5,100.0,0,963,Basic
C03712,Dormant,862,4,362.3,0,0.0,3.0,0.0,100.0,0,942,Basic
C03732,Dormant,813,3,310.68,1,0.0,3.0,0.6666666666666666,95.0,1,929,Basic
C02181,Dormant,892,3,232.84,0,0.0,2.0,0.3333333333333333,100.0,0,941,Trial
C02110,Dormant,996,7,685.06,1,0.0,5.0,0.42857142857142855,95.0,0,1064,Basic
C02106,Dormant,702,1,147.88,1,0.0,1.0,0.0,80.0,0,743,Basic
C02071,Dormant,716,3,336.49,2,0.0,2.0,0.0,90.0,0,926,Basic
C02070,Dormant,881,6,459.2,1,0.0,5.0,0.16666666666666666,95.0,0,1117,Basic
C02065,Dormant,975,3,212.59,1,0.0,2.0,0.0,80.0,0,1128,Premium
C02064,Dormant,839,3,191.62,1,0.0,2.0,0.0,95.0,0,907,Basic
C02061,Dormant,1135,1,55.65,0,0.0,1.0,1.0,100.0,1,1158,Premium
C02060,Dormant,827,1,83.88,2,0.0,1.0,0.0,80.0,1,899,Basic
C02074,Dormant,697,3,259.48,0,0.0,3.0,0.6666666666666666,100.0,0,755,Premium
C02059,Dormant,1024,3,365.53999999999996,1,0.0,3.0,0.3333333333333333,80.0,0,1060,Premium
C03758,Dormant,868,3,266.98,0,0.0,3.0,0.3333333333333333,100.0,0,1010,Premium
C03759,Dormant,972,1,145.46,0,0.0,1.0,0.0,100.0,1,1223,Basic
C02054,Dormant,795,2,76.64,1,0.0,1.0,0.5,95.0,1,814,Basic
C02052,Dormant,842,6,399.9,0,0.0,3.0,0.0,100.0,0,948,Premium
C02049,Dormant,874,2,165.63,1,0.0,2.0,0.0,80.0,0,909,Premium
C02047,Dormant,1034,5,330.03000000000003,0,0.0,5.0,0.4,100.0,0,1139,Trial
C02058,Dormant,743,4,457.93000000000006,1,0.0,4.0,0.5,80.0,1,1108,Basic
C03749,Dormant,788,7,467.19,0,0.14285714285714285,5.0,0.0,100.0,0,876,Premium
C02078,Dormant,1082,1,259.16,0,0.0,1.0,1.0,100.0,0,1094,Premium
C03747,Dormant,861,3,244.39,0,0.0,3.0,0.0,100.0,0,1057,Premium
C02105,Dormant,935,3,249.21,1,0.0,2.0,1.0,80.0,1,1042,Premium
C02102,Dormant,757,5,656.97,0,0.0,3.0,0.6,100.0,0,1021,Premium
C02101,Dormant,961,4,489.37,0,0.0,3.0,1.0,100.0,0,1074,Basic
C02100,Dormant,936,6,813.47,2,0.0,4.0,0.5,90.0,0,1041,Premium
C02097,Dormant,1024,1,105.05,0,0.0,1.0,0.0,100.0,1,1039,Basic
C02096,Dormant,965,2,171.86,0,0.0,2.0,0.5,100.0,0,975,Premium
C03738,Dormant,803,4,381.68,1,0.0,3.0,0.25,95.0,0,1027,Basic
C02093,Dormant,695,7,462.9,1,0.0,4.0,0.2857142857142857,95.0,0,1128,Basic
C03741,Dormant,685,3,204.89,0,0.3333333333333333,2.0,0.3333333333333333,100.0,1,792,Basic
C03742,Dormant,1180,1,148.5,0,0.0,1.0,1.0,100.0,1,1233,Basic
C02089,Dormant,1189,2,287.36,2,0.0,2.0,1.0,90.0,0,1238,Trial
C02088,Dormant,1020,1,106.12,1,0.0,1.0,0.0,95.0,1,1155,Basic
C02086,Dormant,1119,3,354.08,0,0.0,2.0,0.6666666666666666,100.0,0,1164,Premium
C02084,Dormant,781,8,1082.76,2,0.0,5.0,0.5,90.0,0,863,Premium
C02081,Dormant,1041,3,230.14,0,0.3333333333333333,2.0,0.0,100.0,0,1153,Premium
C02109,Dormant,699,2,176.45,0,0.0,2.0,0.0,100.0,0,736,Trial
C02224,Dormant,1113,1,181.0,2,0.0,1.0,1.0,90.0,1,1153,Basic
C03464,Dormant,1054,2,267.27,0,0.0,2.0,0.0,100.0,1,1101,Trial
C02226,Dormant,899,4,356.71,1,0.0,3.0,0.5,95.0,0,1140,Premium
C03299,Dormant,1081,2,256.04,2,0.0,2.0,0.5,90.0,1,1173,Basic
C02842,Dormant,974,5,577.16,0,0.0,4.0,0.4,100.0,0,1013,Trial
C02841,Dormant,1253,1,114.22,2,0.0,1.0,1.0,90.0,1,1258,Basic
C02840,Dormant,1106,1,127.07,0,0.0,1.0,0.0,100.0,1,1220,Trial
C02838,Dormant,998,5,488.29,1,0.0,3.0,0.2,95.0,0,1083,Basic
C02837,Dormant,853,3,281.82,0,0.0,1.0,0.3333333333333333,100.0,0,1000,Basic
C02836,Dormant,1033,5,305.81,1,0.2,3.0,0.6,95.0,0,1151,Basic
C02835,Dormant,916,6,758.06,0,0.0,5.0,0.16666666666666666,100.0,0,957,Premium
C02832,Dormant,1137,7,651.77,0,0.0,4.0,0.0,100.0,0,1255,Premium
C02831,Dormant,687,5,459.28999999999996,0,0.0,4.0,0.4,100.0,0,797,Premium
C02828,Dormant,880,2,296.4,1,0.0,2.0,0.0,95.0,1,990,Basic
C03303,Dormant,798,2,238.45,1,0.0,2.0,0.0,95.0,1,870,Trial
C02849,Dormant,998,7,816.61,2,0.14285714285714285,5.0,0.2857142857142857,80.0,0,1252,Basic
C03304,Dormant,1062,3,212.19,2,0.0,2.0,0.6666666666666666,80.0,0,1110,Basic
C02823,Dormant,899,1,139.5,1,0.0,1.0,1.0,80.0,1,1130,Basic
C03305,Dormant,724,4,348.39,0,0.0,3.0,0.5,100.0,0,768,Basic
C03306,Dormant,963,3,246.03,1,0.0,2.0,0.3333333333333333,95.0,0,964,Premium
C02819,Dormant,925,2,228.12,1,0.0,1.0,0.0,95.0,1,940,Basic
